Geneid	Locus	Namespace	GO.ID	GO.term	pubMedId	EvidenceCode
Ntsc3981	NCU04636	molecular_function	GO:0016227	tRNA sulfurtransferase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3981	NCU04636	molecular_function	GO:0031071	cysteine desulfurase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7632	NCU04699	biological_process	GO:0006656	phosphatidylcholine biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7632	NCU04699	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7632	NCU04699	cellular_component	GO:0005783	endoplasmic reticulum	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7632	NCU04699	molecular_function	GO:0000773	phosphatidyl-N-methylethanolamine N-methyltransferase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7589	NCU04800	biological_process	GO:0010034	response to acetate	14599890	IEP: Inferred from Expression Pattern
Ntsc7574	NCU04801	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc7574	NCU04801	biological_process	GO:0030639	polyketide biosynthetic process	17374612	IDA: Inferred from Direct Assay
Ntsc7574	NCU04801	cellular_component	GO:0034083	type III polyketide synthase complex	18940668	TAS: Traceable Author Statement
Ntsc7574	NCU04801	molecular_function	GO:0016218	polyketide synthase activity	18940668	IDA: Inferred from Direct Assay
Ntsc7573	NCU04803	cellular_component	GO:0009514	glyoxysome	20707002	IDA: Inferred from Direct Assay
Ntsc7580	NCU04814	biological_process	GO:0007005	mitochondrion organization	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7580	NCU04814	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc7580	NCU04814	biological_process	GO:0030026	cellular manganese ion homeostasis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc8138	NCU04815	biological_process	GO:0006749	glutathione metabolic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc8138	NCU04815	biological_process	GO:0019243	methylglyoxal catabolic process to D-lactate	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc8138	NCU04815	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc8138	NCU04815	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc8138	NCU04815	molecular_function	GO:0004462	lactoylglutathione lyase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc2648	NCU04838	cellular_component	GO:0031463	Cul3-RING ubiquitin ligase complex	21151958	IPI: Inferred from Physical Interaction
Ntsc4928	NCU04851	biological_process	GO:0070873	regulation of glycogen metabolic process	21768394	IMP: Inferred from Mutant Phenotype
Ntsc5215	NCU04866	biological_process	GO:0000909	sporocarp development involved in sexual reproduction	16801547	IMP: Inferred from Mutant Phenotype
Ntsc5215	NCU04866	biological_process	GO:0030448	hyphal growth	16801547	IMP: Inferred from Mutant Phenotype
Ntsc5533	NCU04883	biological_process	GO:0009620	response to fungus	22796096	IEP: Inferred from Expression Pattern
Ntsc7997	NCU04899	biological_process	GO:0006108	malate metabolic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7997	NCU04899	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7997	NCU04899	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc7997	NCU04899	cellular_component	GO:0005759	mitochondrial matrix	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7997	NCU04899	cellular_component	GO:0009514	glyoxysome	20707002	IDA: Inferred from Direct Assay
Ntsc7997	NCU04899	molecular_function	GO:0030060	L-malate dehydrogenase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7997	NCU04899	molecular_function	GO:0030060	L-malate dehydrogenase activity	14320488 	IDA: Inferred from Direct Assay
Ntsc1964	NCU04908	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc5537	NCU04921	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc1965	NCU04923	biological_process	GO:0006970	response to osmotic stress	16990038	IEP: Inferred from Expression Pattern
Ntsc1965	NCU04923	biological_process	GO:0009408	response to heat	16990038	IEP: Inferred from Expression Pattern
Ntsc1965	NCU04923	biological_process	GO:0042538	hyperosmotic salinity response	16990038	IEP: Inferred from Expression Pattern
Ntsc1965	NCU04923	biological_process	GO:0043331	response to dsRNA	17371837	IEP: Inferred from Expression Pattern
Ntsc1965	NCU04923	biological_process	GO:0071470	cellular response to osmotic stress	22240319	IEP: Inferred from Expression Pattern
Ntsc5540	NCU04935	biological_process	GO:0043331	response to dsRNA	17371837	IEP: Inferred from Expression Pattern
Ntsc5548	NCU04946	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc5548	NCU04946	cellular_component	GO:0005741	mitochondrial outer membrane	16294304	IDA: Inferred from Direct Assay
Ntsc4846	NCU04990	biological_process	GO:0000909	sporocarp development involved in sexual reproduction	21965514	IMP: Inferred from Mutant Phenotype
Ntsc4846	NCU04990	biological_process	GO:0006468	protein phosphorylation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4846	NCU04990	biological_process	GO:0006979	response to oxidative stress	21965514	IMP: Inferred from Mutant Phenotype
Ntsc4846	NCU04990	biological_process	GO:0030437	ascospore formation	21965514	IMP: Inferred from Mutant Phenotype
Ntsc4846	NCU04990	biological_process	GO:0030448	hyphal growth	21965514	IMP: Inferred from Mutant Phenotype
Ntsc4846	NCU04990	biological_process	GO:0031138	negative regulation of conjugation with cellular fusion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4846	NCU04990	biological_process	GO:0045835	negative regulation of meiosis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4846	NCU04990	biological_process	GO:0048315	conidium formation	21965514	IMP: Inferred from Mutant Phenotype
Ntsc4846	NCU04990	biological_process	GO:0070787	conidiophore development	21965514	IMP: Inferred from Mutant Phenotype
Ntsc4846	NCU04990	cellular_component	GO:0005829	cytosol	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4846	NCU04990	molecular_function	GO:0004674	protein serine/threonine kinase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4846	NCU04990	molecular_function	GO:0005515	protein binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7306	NCU05008	biological_process	GO:0006116	NADH oxidation	15863099	IC: Inferred by Curator
Ntsc7306	NCU05008	biological_process	GO:0032981	mitochondrial respiratory chain complex I assembly	8075104	IMP: Inferred from Mutant Phenotype
Ntsc7306	NCU05008	biological_process	GO:0042759	long-chain fatty acid biosynthetic process	1397269	IDA: Inferred from Direct Assay
Ntsc7306	NCU05008	cellular_component	GO:0005739	mitochondrion	15863099	IC: Inferred by Curator
Ntsc7306	NCU05008	cellular_component	GO:0005747	mitochondrial respiratory chain complex I	15863099	IC: Inferred by Curator
Ntsc7306	NCU05008	molecular_function	GO:0009055	electron carrier activity	15863099	IC: Inferred by Curator
Ntsc2555	NCU05029	biological_process	GO:0006879	cellular iron ion homeostasis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc2555	NCU05029	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc2555	NCU05029	cellular_component	GO:0005743	mitochondrial inner membrane	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc2555	NCU05029	molecular_function	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7442	NCU05051	biological_process	GO:0030448	hyphal growth	16801547	IMP: Inferred from Mutant Phenotype
Ntsc7686	NCU05095	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7686	NCU05095	cellular_component	GO:0009328	phenylalanine-tRNA ligase complex	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7686	NCU05095	molecular_function	GO:0004826	phenylalanine-tRNA ligase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7696	NCU05129	biological_process	GO:0000162	tryptophan biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7696	NCU05129	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7696	NCU05129	cellular_component	GO:0005950	anthranilate synthase complex	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7696	NCU05129	molecular_function	GO:0004049	anthranilate synthase activity	None	IPI: Inferred from Physical Interaction
Ntsc7697	NCU05133	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc7704	NCU05148	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc5518	NCU05169	biological_process	GO:0006970	response to osmotic stress	16990038	IEP: Inferred from Expression Pattern
Ntsc5518	NCU05169	biological_process	GO:0009408	response to heat	16990038	IEP: Inferred from Expression Pattern
Ntsc5518	NCU05169	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc5518	NCU05169	biological_process	GO:0042538	hyperosmotic salinity response	16990038	IEP: Inferred from Expression Pattern
Ntsc5493	NCU05206	biological_process	GO:0000909	sporocarp development involved in sexual reproduction	11003665	IMP: Inferred from Mutant Phenotype
Ntsc5493	NCU05206	biological_process	GO:0006521	regulation of cellular amino acid metabolic process	21460191	IMP: Inferred from Mutant Phenotype
Ntsc5493	NCU05206	biological_process	GO:0009594	detection of nutrient	21460191	IMP: Inferred from Mutant Phenotype
Ntsc5493	NCU05206	biological_process	GO:0031669	cellular response to nutrient levels	21460191	IMP: Inferred from Mutant Phenotype
Ntsc5493	NCU05206	biological_process	GO:0045761	regulation of adenylate cyclase activity	11003665	IMP: Inferred from Mutant Phenotype
Ntsc5493	NCU05206	biological_process	GO:0048315	conidium formation	11003665	IMP: Inferred from Mutant Phenotype
Ntsc5493	NCU05206	cellular_component	GO:0005834	heterotrimeric G-protein complex	22903975	IPI: Inferred from Physical Interaction
Ntsc5454	NCU05220	biological_process	GO:0015986	ATP synthesis coupled proton transport	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5454	NCU05220	cellular_component	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5454	NCU05220	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5454	NCU05220	molecular_function	GO:0016887	ATPase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5454	NCU05220	molecular_function	GO:0046933	hydrogen ion transporting ATP synthase activity, rotational mechanism	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5488	NCU05221	biological_process	GO:0006116	NADH oxidation	15863099	IC: Inferred by Curator
Ntsc5488	NCU05221	cellular_component	GO:0005739	mitochondrion	15863099	IC: Inferred by Curator
Ntsc5488	NCU05221	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc5488	NCU05221	cellular_component	GO:0005747	mitochondrial respiratory chain complex I	15863099	IC: Inferred by Curator
Ntsc5488	NCU05221	molecular_function	GO:0009055	electron carrier activity	15863099	IC: Inferred by Curator
Ntsc5488	NCU05221	molecular_function	GO:0016491	oxidoreductase activity	10477266	IMP: Inferred from Mutant Phenotype
Ntsc5486	NCU05225	cellular_component	GO:0031304	intrinsic to mitochondrial inner membrane	10482790	IDA: Inferred from Direct Assay
Ntsc5486	NCU05225	molecular_function	GO:0003959	NADPH dehydrogenase activity	11073955	IMP: Inferred from Mutant Phenotype
Ntsc1952	NCU05226	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc5484	NCU05234	biological_process	GO:0006886	intracellular protein transport	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5484	NCU05234	biological_process	GO:0006970	response to osmotic stress	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5484	NCU05234	biological_process	GO:0042147	retrograde transport, endosome to Golgi	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5484	NCU05234	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5484	NCU05234	cellular_component	GO:0005794	Golgi apparatus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5484	NCU05234	cellular_component	GO:0005829	cytosol	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5484	NCU05234	molecular_function	GO:0003924	GTPase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5484	NCU05234	molecular_function	GO:0005525	GTP binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc1950	NCU05248	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc5447	NCU05252	biological_process	GO:0000226	microtubule cytoskeleton organization	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5447	NCU05252	biological_process	GO:0008612	peptidyl-lysine modification to hypusine	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5447	NCU05252	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5447	NCU05252	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5447	NCU05252	molecular_function	GO:0019135	deoxyhypusine monooxygenase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5480	NCU05254	biological_process	GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5480	NCU05254	biological_process	GO:0031505	fungal-type cell wall organization	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5480	NCU05254	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5480	NCU05254	molecular_function	GO:0004749	ribose phosphate diphosphokinase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5446	NCU05259	biological_process	GO:0042149	cellular response to glucose starvation	15531214	IEP: Inferred from Expression Pattern
Ntsc5445	NCU05261	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc7994	NCU05268	biological_process	GO:0030437	ascospore formation	22961396	IMP: Inferred from Mutant Phenotype
Ntsc7994	NCU05268	biological_process	GO:0030448	hyphal growth	21296914	IMP: Inferred from Mutant Phenotype
Ntsc7994	NCU05268	cellular_component	GO:0000934	porous cell septum	17644657	IEP: Inferred from Expression Pattern
Ntsc7994	NCU05268	cellular_component	GO:0005773	vacuole	17644657	IEP: Inferred from Expression Pattern
Ntsc7994	NCU05268	cellular_component	GO:0031521	spitzenkorper	17644657	IEP: Inferred from Expression Pattern
Ntsc7994	NCU05268	cellular_component	GO:0045009	chitosome	17644657	IEP: Inferred from Expression Pattern
